runId,datasetHash,strategyMappingHash,signalTimestamp,entryTimestamp,exitTimestamp,direction,entryPrice,stopPrice,targetPrice,exitPrice,rawR,costAdjustedR,costsR,exitReason,barsHeld,mfeR,maeR,passedRules,blockedRules,skippedReason,sample,year,quarter,session,weekday,volatilityRegime,trendRegime
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T00:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T00:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T00:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T00:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T01:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T01:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T01:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T01:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T02:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T02:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T02:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T02:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T03:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T03:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T03:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","UNKNOWN","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T03:45:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T04:00:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T04:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T04:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T04:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T05:00:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T05:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T05:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","UNKNOWN"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T05:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T06:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T06:15:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T06:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T06:45:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","TOKYO_00_09_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T07:00:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T07:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T07:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T07:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T08:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T08:15:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T08:30:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T08:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T09:00:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T09:15:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T09:30:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T09:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T10:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T10:15:00.000Z","2023-05-01T10:30:00.000Z","2023-05-01T12:00:00.000Z","LONG","1987.069946","1985.1406588571429","1990.9285202857143","1990.9285202857143","1.999999999999882","1.8245021514236932","0.17549784857618886","TAKE_PROFIT","7","2.2236420409905486","0.4042456836388615","trend-alignment|retest","","","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T10:30:00.000Z","","","","","","","","","","","","","","","trend-alignment|retest","","OVERLAPPING_TRADE","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T10:45:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T11:00:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T11:15:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T11:30:00.000Z","","","","","","","","","","","","","","","trend-alignment|retest","","OVERLAPPING_TRADE","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T11:45:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T12:00:00.000Z","2023-05-01T12:15:00.000Z","2023-05-01T12:15:00.000Z","LONG","1990.85999","1988.5699935714285","1995.439982857143","1995.439982857143","2.0000000000000995","1.8489954288763117","0.1510045711237878","TAKE_PROFIT","1","3.1790529929087237","0.8340799034309236","trend-alignment|retest","","","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T12:15:00.000Z","2023-05-01T12:30:00.000Z","2023-05-01T12:30:00.000Z","LONG","1997.68994","1994.8535135714285","2003.362792857143","2003.362792857143","2","1.8742331107276102","0.1257668892723897","TAKE_PROFIT","1","2.510243145487106","0.34549812049721235","trend-alignment|displacement","","","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T12:30:00.000Z","2023-05-01T12:45:00.000Z","2023-05-01T13:30:00.000Z","LONG","2004.63","2001.4407121428571","2011.0085757142858","2001.4407121428571","-1","-1.1140648864065679","0.11406488640656792","STOP_LOSS","4","0.4327016129663809","1.7151070223244798","trend-alignment|displacement","","","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T12:45:00.000Z","","","","","","","","","","","","","","","trend-alignment|retest","","OVERLAPPING_TRADE","IS","2023","2023-Q2","LONDON_07_16_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T13:00:00.000Z","","","","","","","","","","","","","","","trend-alignment|retest","","OVERLAPPING_TRADE","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T13:15:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T13:30:00.000Z","","","","","","","","","","","","","","","trend-alignment","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T13:45:00.000Z","2023-05-01T14:00:00.000Z","2023-05-01T14:00:00.000Z","LONG","1994.26001","1990.5564402857142","2001.6671494285715","1990.5564402857142","-1","-1.1010029304545856","0.10100293045458554","STOP_LOSS","1","0.16740335617516702","2.0628773290078133","trend-alignment|displacement","","","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T14:00:00.000Z","","","","","","","","","","","","","","","displacement","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T14:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T14:30:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T14:45:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T15:00:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T15:15:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","NON_TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T15:30:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T15:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T16:00:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T16:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T16:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T16:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T17:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T17:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T17:30:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T17:45:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T18:00:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T18:15:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","HIGH","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T18:30:00.000Z","","","","","","","","","","","","","","","","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","NORMAL","TRENDING"
"backtest:11a5f29c70ee0e1f","e8c66629b6f83c765685a73704eef868ca5e52269ad0f4f2c8e867ddcf704388","15dc66f83a12c4af","2023-05-01T18:45:00.000Z","","","","","","","","","","","","","","","retest","","INSUFFICIENT_CONFIRMATIONS","IS","2023","2023-Q2","NEW_YORK_13_22_UTC","MONDAY","NORMAL","TRENDING"
